Subject_ID,Age,Gender,Skill_Level,Hand_Dominance,Stroke_Type,Trial_ID,Surface_Type,Coating_Roughness_nm,Friction_Coefficient,Sweat_Level,Temperature_C,Humidity_%,Grip_Force_Mean,Grip_Force_SD,Peak_Grip_Force,Pressure_Distribution_Index,Contact_Area_cm2,EMG_Flexor_RMS,EMG_Extensor_RMS,Muscle_Fatigue_Index,Impact_Force_N,Vibration_Peak,Vibration_Frequency_Hz,Shock_Transmission_Index,Grip_Stability_Score,Slip_Event,Injury_Risk_Level
P3926,24,Male,Beginner,Right,Forehand,4,Non-Coated,136.38505814082635,0.6540419518035648,Moderate,31.64084852009966,68.14002610934595,282.1860225486765,30.654894694359175,233.0485360399229,0.6925545141513603,28.205127848571273,0.25046335838847694,0.4825077872629305,26.797291289293987,326.41656976303875,10.430096946512197,108.14531309569061,0.5000555269735488,71.40320150225332,0,Medium
P3927,32,Male,Beginner,Right,Backhand,3,Coated,132.87591107598334,0.6841766586082186,High,25.213294086141683,62.126970359095665,192.67930177684963,11.5993126922856,303.0812376415724,0.6340186777486927,25.89418392111851,0.49581876298536975,0.4220986850699206,12.466751553290255,270.64109844709395,16.77679440414525,127.84107602204668,0.3606015404844025,95.57969844993085,0,Low
P3928,24,Female,Pro,Right,Serve,1,Non-Coated,62.57147029546567,0.5965703815206331,Moderate,27.880307598996676,69.66074203678703,193.68599640997334,10.83726109319339,206.7211357851234,0.790139637065464,16.62261595661945,0.694859040916877,0.2309311432821718,34.774343730632836,305.9140296039959,19.030250605523797,88.92851423825027,0.3932179517992517,78.1137428467474,1,High
P3929,25,Male,Beginner,Right,Forehand,3,Non-Coated,131.55730980975483,0.6470514661787279,Moderate,22.1994991050848,65.08795866842759,281.91651391250196,19.853009464168462,324.7012623048575,0.8147270471163447,16.5587992315694,0.5767331536113111,0.49530743315533826,17.907268319350493,340.73366224905305,11.876909531403902,199.46058558911267,0.5328114103641262,67.44231415506671,1,Low
P3930,22,Female,Beginner,Right,Backhand,4,Non-Coated,59.26911152307941,0.6340333717701008,High,20.354702016052705,55.890718670087814,209.33034734110763,19.789465742966627,287.4844736463442,0.9370671289588646,27.260180862208646,0.6475196543172125,0.5354854727518765,23.54523662509239,283.9105201642625,20.715172139941025,154.0020051923298,0.45949713143559173,77.2248123237987,1,High
P3931,38,Female,Pro,Left,Forehand,5,Non-Coated,135.00742941556962,0.6553453988393696,High,34.72051962216244,47.170799906050604,264.9739013568114,34.49966264037535,208.76575200840782,0.8363308724311069,22.024741344074386,0.43209777009729944,0.2823031303092037,23.107959089214503,345.6753976856648,10.937613158883446,97.52679223841204,0.2368777435750139,72.77274259867912,0,Medium
P3932,31,Male,Pro,Right,Forehand,5,Coated,124.73530274359462,0.6546689386892284,High,24.49596275804555,52.63364307106386,181.08955103060111,11.443404137470587,330.7641747991204,0.7552895050600325,22.427254064551242,0.2710526701511657,0.22696945324433587,12.896966753531508,285.14211787156785,18.19247208223325,95.61299894274286,0.4743346297791727,88.33699890744288,1,High
P3933,21,Male,Pro,Left,Backhand,3,Non-Coated,102.68471817106384,0.7456389298666648,High,24.183530760827324,50.03566259472999,191.23213063429836,21.063331664118152,331.6552116357599,0.9479003950761442,28.368698080720115,0.3442309469123457,0.5163830081526544,48.0378634765128,264.6787638769435,12.063573531637074,137.99416604052774,0.42739190846080477,60.85060564072733,1,Medium
P3934,27,Male,Pro,Right,Serve,2,Non-Coated,110.64438433914908,0.6377089290686255,Moderate,34.598676997596314,75.37111468453553,253.11464504667396,13.43362342663228,327.9223756967477,0.7306336412071259,28.557050052729984,0.224514837109065,0.4561785417563703,31.8825921028158,298.65074398025325,19.67238147519542,82.97188364442943,0.6074654561722708,95.20751124051228,1,High
P3935,37,Male,Intermediate,Right,Backhand,3,Coated,51.4487197962234,0.879336442168961,High,30.923502856446753,80.99834222061904,201.88991458534855,26.94762507630479,316.14529652280845,0.6568954756528688,16.690589770299574,0.45090548621347426,0.5214016103586614,16.249995230736364,290.9130476306268,16.85677363295443,129.444466818862,0.25616778998193135,77.29354526829496,1,Low
P3936,32,Female,Intermediate,Right,Backhand,2,Coated,44.387369963496525,0.7289461906271673,Moderate,28.77946831910725,76.01943026497128,183.38564235753148,18.57554568083408,301.68881228953944,0.8162930184746303,20.60472484416838,0.5248334359466769,0.42663870405886034,32.2302321204845,371.5668813153478,17.070470102911788,193.38986117341392,0.20051929453128342,64.51742932496437,1,Medium
P3937,35,Male,Intermediate,Left,Backhand,3,Coated,76.37114159072995,0.5951381022434187,Moderate,30.48985092640035,72.18670734975791,236.03361080199878,25.508633013821782,259.5363682817875,0.6931877216976617,28.428401539037225,0.41224165298944604,0.37141515732334995,28.063016729778738,322.5420741751441,14.152270210546993,178.80317013321067,0.610381603456072,90.71464297977383,0,Medium
P3938,37,Male,Beginner,Left,Forehand,2,Non-Coated,130.3546392558909,0.6478621946834994,Dry,30.648898500431038,55.39256769068848,219.66245991342225,17.13710195794595,220.45087509296832,0.9227716929152305,27.29781522515946,0.4816024494917992,0.5852310851621396,23.794747466577682,259.60631052226364,13.399152791528286,191.59509664772173,0.305613932394041,99.53210443790431,1,Medium
P3939,30,Female,Pro,Right,Serve,2,Non-Coated,91.236413049797,0.8054151236474789,Moderate,31.450038204394737,75.54927795532556,276.27083136997726,23.24274163911219,243.3162912549833,0.7497539275652698,25.81513231553815,0.3603511241610703,0.5119839021285431,28.89885537901952,372.33504743019637,15.559852834784817,93.33358184867983,0.21575943292154298,96.10935307204292,0,Medium
P3940,25,Female,Pro,Left,Serve,2,Non-Coated,64.57334330585276,0.5547806634332546,Dry,21.0078384712988,70.25417299945732,278.2594789323965,20.666698330073785,252.06157075271514,0.6523657224582574,16.529508056592583,0.24292904698275697,0.36476649849961207,36.784773081446055,290.30323800200074,19.092565267794562,124.49724930994925,0.31050634842925484,66.58816859093332,1,High
P3941,26,Female,Intermediate,Right,Forehand,2,Non-Coated,131.80037899062972,0.8782362951689329,High,26.19247129674332,42.34466833438128,253.73077454510383,18.10785439169951,253.71147010471873,0.6495706995578018,24.317918493088,0.4159994962210942,0.5630072345491067,17.980889164059406,335.1811237382826,12.018637690770621,146.59969912256685,0.6430058171439927,68.66440091773191,0,Low
P3942,33,Female,Beginner,Left,Serve,1,Coated,65.14899845138703,0.7058119226040322,Dry,24.426954767495246,85.38060591967078,215.1640495615743,22.513169402035594,284.8234422690983,0.8273737921035246,23.727771024929705,0.47389889768052146,0.5973996984672268,31.515231383077765,331.228684466757,19.79523363252736,166.43226044561632,0.28557939178062175,99.50770622939746,0,High
P3943,36,Male,Beginner,Left,Backhand,2,Coated,129.7043095565036,0.7323776580328489,High,21.058544577755082,43.99769205508196,235.39519815149407,18.362564280290904,231.25742122186585,0.7280640577925044,17.507505916028443,0.6913173965443113,0.32329460569415636,42.51960083211808,395.73814289466213,15.758054784661667,127.09462719055396,0.35999347235216006,68.10995056457097,0,Medium
P3944,33,Male,Beginner,Left,Serve,2,Coated,89.82774840099631,0.8959442825438348,Moderate,26.18898495269643,65.13539520794194,264.2707232525531,29.762507000178314,228.4491693603125,0.7273035914678723,26.607881846009043,0.37363670229619805,0.5569907155592829,18.89966128258214,288.24029066163695,15.426567599482949,118.27404667788937,0.505294694726597,72.06766389839186,1,Low
P3945,24,Female,Intermediate,Right,Forehand,5,Coated,90.98443759940099,0.7261910800997661,Dry,29.2426022811972,65.65345763595323,188.3170263786362,21.371415206827926,307.5444052902111,0.8143133843498681,19.679654773931208,0.5388848287384984,0.21815898960844235,30.62124865064409,271.77766890624,10.199179780196948,116.60776365505569,0.28972858160137765,84.91346680679686,0,Medium
P3946,31,Female,Beginner,Left,Serve,1,Coated,69.99915708440665,0.8817103980616905,High,22.677465199616282,81.85035943791908,219.899650599375,32.384436195138726,201.12508256457744,0.6775291567617314,24.309385844670757,0.6113122205811234,0.2857396010304072,48.62933912599532,288.7635289020511,11.490343065649535,174.73454202586402,0.5225737719462903,71.6541107343362,0,High
P3947,31,Male,Beginner,Left,Forehand,2,Non-Coated,139.01914229892876,0.8703308905276039,High,24.575401158317806,85.65337505211832,278.6843641091006,14.015714499498964,222.4279153119541,0.650899890403207,20.4275322870959,0.36769536385452495,0.26436490906101545,42.02023860698493,336.46922102907945,15.183672023184117,125.81853254787788,0.5533362624993607,75.25465426117593,0,Low
P3948,21,Male,Beginner,Right,Backhand,4,Non-Coated,49.76638032635475,0.8794604350331745,Dry,29.587562328757308,86.98378957548965,228.72342506964213,11.027344754198205,265.24371233869573,0.8300418787548723,16.26592819657381,0.6649656195685787,0.34263743210313535,33.720692940430325,282.63148377031183,21.775581335426182,81.95753312608873,0.31552383142145696,89.6509059159188,0,High
P3949,32,Male,Pro,Left,Forehand,1,Non-Coated,55.88469314338769,0.8343305701223274,Dry,28.6898698633582,68.48360667394891,254.9601613578559,18.286118706724956,222.3624749179842,0.6018329628205833,22.871923386958827,0.3694156435849748,0.4250490312230477,39.9645414790327,301.0705922458116,13.001796421347569,172.42584516739598,0.24811739298550045,83.73247415537233,0,Medium
P3950,20,Male,Intermediate,Right,Serve,5,Coated,109.94732450708285,0.653739329595206,High,33.03178194759836,73.95211151058018,191.56012429623246,12.958808157433754,343.9718826978414,0.91757774361335,19.599647033334826,0.6849021548739098,0.48799193933376644,31.025246648053972,348.70822883851696,10.12306549704431,99.3602048396967,0.4009845357168459,92.40575627028295,0,Low
P3951,22,Male,Pro,Right,Backhand,3,Coated,133.5126792331983,0.6712338693250935,High,31.868464544755753,44.42599312062815,273.24551702208623,18.614223613800647,300.51559272025145,0.6640398222778946,16.069695050213845,0.2010784589363238,0.561121518866857,49.462739600300615,267.4719933725983,15.23014013903308,155.38533664063672,0.5493117895149331,91.01926027762582,0,Medium
P3952,18,Female,Pro,Left,Serve,5,Non-Coated,50.49963752037503,0.6777444238632243,Moderate,34.48416578429044,64.39580054220112,192.05585879246902,13.600095498187535,264.915426731679,0.7567496210545788,17.977633741388907,0.5170866616943393,0.26341905326875126,16.767195110114944,391.7956362864909,10.191447856850806,83.5357849499324,0.6067546886914903,91.97081257585704,1,Low
P3953,20,Female,Intermediate,Right,Forehand,5,Non-Coated,120.7127474358269,0.8927132938642683,High,28.957899651700657,84.89283521211422,283.3830305403309,31.44184034227574,216.8383021800194,0.6740174873002376,24.28283653786368,0.5949631238750763,0.4313134059661963,38.78317791050233,329.8528472018986,14.034658218899363,126.43827876024801,0.21833935266586635,67.11302747977186,0,High
P3954,32,Female,Pro,Left,Backhand,1,Non-Coated,121.6762686453435,0.6762644263902521,Dry,30.477010496174394,62.78485755190306,192.79212538676256,23.33342230432068,257.7779435231942,0.6763768840554181,16.520729990760927,0.3400302094791562,0.42187733106761327,10.23816984990737,322.5395092535977,14.248668283491924,134.7118546757759,0.4682859532985193,70.2779129487654,0,Low
P3955,25,Female,Beginner,Left,Forehand,1,Non-Coated,103.9675003181421,0.5880412582264332,High,32.90759388221604,43.47969677167153,286.90713158036124,21.434910154504227,297.5902503016941,0.8922504784547267,16.311995115781798,0.25852513685179757,0.383389546128046,15.027801694759585,304.45667880568703,10.028237390377988,196.76991962399893,0.32867818642933055,67.30283390274475,0,Low
P3956,21,Male,Beginner,Right,Serve,4,Non-Coated,93.54008529866294,0.8224151131223031,High,32.59988667237902,50.03205712082268,223.6523849072578,29.269117539843993,345.32213050371007,0.804761729613795,29.160323535462766,0.21218422044211177,0.47783305892975964,38.87248775292023,286.8497132116226,19.3548154843134,90.58041760204965,0.40804059867471587,64.90529443215534,0,High
P3957,19,Female,Beginner,Left,Forehand,4,Non-Coated,75.3196535238288,0.6781221520537184,Dry,30.780824630393514,61.475346121774734,254.94368781291706,11.519909355654214,270.9031045461201,0.7090076203869324,16.612850686821222,0.23720346818122046,0.4053444447694706,40.373899893130876,322.51010843978383,20.954218798631327,170.18194176273198,0.46437720881691424,94.01138666579847,0,High
P3958,27,Male,Beginner,Left,Serve,1,Coated,78.66079716759332,0.7673275691040452,Moderate,27.503843140609625,51.87641524545262,281.5860661966149,31.139397454053945,303.8618369138609,0.6878845554803069,20.64089592464336,0.4715170213815172,0.4200765591837532,11.575910033037413,322.9408599241899,21.985125448071646,195.77016358966125,0.5676248732018765,60.152799141179315,0,High
P3959,21,Male,Intermediate,Right,Serve,1,Non-Coated,114.18768196570178,0.8735261442923885,High,24.098103323460933,59.61462926708603,181.22897051886798,21.049209571568486,229.30384959900846,0.6745018539596032,17.00116335725231,0.6195837017728074,0.5613323993495332,23.354332539653917,258.4182973530629,16.10537915097928,113.2291056079098,0.219900768641149,85.10055380259003,0,Medium
P3960,20,Male,Pro,Right,Backhand,1,Coated,47.18160203353013,0.7514269518723156,Dry,33.15823630903109,56.64809376680295,211.88317936875654,11.683697197163388,293.5450056103495,0.7940569235569853,29.089036383633747,0.23156543263274432,0.5441088842590198,14.727624671947964,377.1080751739678,13.679429371517873,107.07820456413306,0.2851872885927724,94.91530996378151,0,Low
P3961,19,Male,Pro,Left,Backhand,3,Non-Coated,104.34284862990881,0.7731950624252608,Dry,31.649831633559575,55.9464526407976,289.00059855510307,30.12410958547685,235.85823498605254,0.8557762944509353,22.21742099255165,0.25659018896588437,0.43093360034680067,45.605761009149596,373.11438176020806,18.60969683553416,194.24822074105373,0.5081742089135608,66.69983325308618,0,High
P3962,34,Male,Beginner,Right,Forehand,5,Coated,70.66054116981317,0.7750018975627977,Dry,32.56860427937719,44.55823048784177,226.58112727017743,20.440930681120008,229.72010781736185,0.6887345838236901,16.666788631706552,0.20255150105704656,0.26248386263034446,28.155302823700893,317.17098934223793,18.837554189168557,138.74704286885418,0.42042903535280984,97.26552606506459,0,High
P3963,38,Male,Beginner,Right,Serve,4,Coated,91.32665031383368,0.7643397150154804,Dry,22.111839772208064,84.13573455432932,264.76511109571493,24.324214646336188,276.38308425051,0.7163052081878489,26.532246636384613,0.3411386993817891,0.5834805955776712,27.701394109980846,300.51341778341987,14.550259901370948,178.71060958772767,0.3049416204756468,98.29902438127317,1,Medium
P3964,37,Male,Pro,Right,Serve,4,Coated,101.48775802952184,0.605919282118334,Moderate,24.72219317283912,74.63531267327065,196.80144673842028,32.127439917983295,231.74964461503998,0.8521279586128715,26.711798815604087,0.6606231930555256,0.44907997278301093,42.95472489723232,324.83980313181485,16.787023434735225,175.35562028434464,0.2324918060414224,83.23203262043388,0,High
P3965,30,Female,Intermediate,Right,Backhand,2,Non-Coated,137.42252779977645,0.7097453951620645,Dry,26.37327556849477,71.16909542345624,261.40459216935153,32.04867406995122,308.1991290836342,0.8580473058317282,28.517991950125875,0.33814399893164926,0.5229898498827117,37.8147565628796,283.2151650977131,19.861246503622933,119.12023832354282,0.6573922083076444,86.6852372845553,0,High
P3966,22,Male,Pro,Left,Backhand,3,Non-Coated,103.69823771655902,0.5526824069919705,High,32.57527958450841,70.32347040477035,188.7793194631252,32.10611007202421,340.6004886449507,0.6725631031235839,25.584830803630098,0.4204072235050774,0.2220087101342524,46.89170436167299,250.12635602980268,12.270093532556677,102.49678878509783,0.38145466135867667,67.46518505118125,0,High
P3967,38,Female,Beginner,Left,Backhand,1,Non-Coated,64.9875528802921,0.7691926814263667,Moderate,33.39330009071983,59.82511123573294,266.07901677176005,19.25677139820983,259.04031535921024,0.7337708155165628,15.820744107615873,0.28947869787582586,0.5587301512685263,47.54638538539402,303.1452790184478,10.245674871276325,164.3467959615197,0.4052780680329995,99.36570419689673,1,Medium
P3968,26,Female,Beginner,Right,Backhand,1,Non-Coated,48.740539848961475,0.7513754032591836,Dry,24.273390713829293,81.165765442575,218.85659452641346,28.239358808061425,248.369210514009,0.9044852037725174,23.254673206544723,0.25814226821338443,0.4773982129640727,22.527763390916423,252.70078352889425,16.476358121673385,140.15637579161987,0.22455619415284278,89.57873067417964,1,Medium
P3969,39,Male,Intermediate,Left,Forehand,3,Coated,108.96872395500688,0.6613480267342874,High,30.29643750898647,86.50199969639694,235.90171871439196,14.298313213093458,226.3827340404064,0.85906728633091,20.760597881005665,0.2911972233039943,0.47416995590142547,35.93513739933194,256.1053733365455,17.972706772987678,138.85992426941365,0.5692896248809611,80.64874235101044,0,Low
P3970,23,Male,Pro,Right,Forehand,4,Non-Coated,99.9553235986253,0.7333634261095714,Moderate,21.16721309228845,40.28086244977206,199.9512217160467,30.441778690297372,258.5594641381243,0.6568733634098319,26.22871575440049,0.30521641704053776,0.24404494094856416,31.671577281656802,254.420516774848,16.899675988977407,145.54477278717044,0.6960864138312817,80.0391755233938,0,Medium
P3971,22,Female,Intermediate,Right,Forehand,1,Non-Coated,113.89776862336683,0.7225702236678269,High,26.143599079531416,43.95992384190037,255.34188212810528,17.22650227278162,283.94511357980855,0.7350870248097071,23.863935127587247,0.2651444128901329,0.485145313957019,33.832565851330614,382.00887805289904,17.15493156499414,83.07829758474733,0.6891505189970155,84.71913410484802,0,Medium
P3972,27,Female,Intermediate,Left,Forehand,2,Non-Coated,90.53362370510706,0.637820325579788,Moderate,27.300036616278277,73.74878086831396,220.5081154537168,20.525636472933407,255.94541194896087,0.9406528236704523,25.878007811883368,0.5957765057516363,0.230654899248239,35.012392617228976,271.54106410070534,14.717114388954183,80.60811666051572,0.3556042088911199,67.44773081472712,0,Medium
P3973,25,Female,Beginner,Left,Backhand,4,Coated,130.76384320663306,0.6526506418324076,Dry,31.48449222348674,51.803336136153604,226.00500072592277,32.06757450123193,293.4614327748327,0.7838821614653826,17.706658768096347,0.43862281919519797,0.22233038342581735,12.400767896970661,288.1507536770288,17.817936730365794,117.69404771763934,0.6805717514941962,83.88069525255494,1,Low
P3974,24,Female,Pro,Left,Forehand,5,Coated,141.21976504624965,0.8168893488200628,High,33.37958355255681,85.58524993849409,258.26315099449636,29.754978693042926,299.36351224298187,0.8517711555401576,21.556064909016797,0.4698847137807446,0.3301391726007198,45.802634767483895,323.53986323729424,10.513733965474515,118.84225141698695,0.4038280746126802,62.796691724529175,0,High
P3975,24,Male,Beginner,Left,Forehand,3,Non-Coated,44.40048644459898,0.8145063117136051,Dry,25.05924853736684,73.37065325581274,201.46339934670607,33.71780253875766,214.6744343022118,0.632212256314359,21.481564904737738,0.3873252876462787,0.2092678538578047,15.6111185593074,329.39661638150056,11.81421570672686,166.24777775326342,0.3936216058920552,84.19182786100276,1,Low
P3976,23,Male,Pro,Right,Forehand,4,Non-Coated,121.8495189779433,0.7144237525839449,Moderate,27.91608334912852,58.414562757935656,282.24106722866924,17.81377072535,304.66740590144184,0.8913784867233998,29.71461917373555,0.3053714204265248,0.26385009037741225,26.977293267064045,268.31027045331996,15.337700260465308,119.0799272871859,0.6158250035065963,82.9888453333587,0,Medium
P3977,38,Male,Beginner,Right,Backhand,5,Non-Coated,43.86765992215264,0.8011281333455929,Dry,29.711723335512865,60.764120138971506,268.7143686691465,12.079302280754721,335.0476296367508,0.8116747227077128,15.286652442049089,0.24695083227115966,0.4904506970531129,21.68316145502849,386.4270238020369,21.31585713367647,123.14635556816509,0.5958977777747582,74.30338466343454,0,High
P3978,37,Female,Beginner,Left,Serve,2,Non-Coated,88.9606355559799,0.7077804480808276,Dry,24.93030843420222,74.5441252623279,249.3276003765795,32.58108142310897,203.93782229142624,0.6614601512426077,27.24064413121432,0.23796285153229435,0.5339701880972425,32.1499255680101,284.66229550917853,17.73390342703445,145.94550849479276,0.43744739258133924,63.61067039852354,1,Medium
P3979,20,Male,Pro,Right,Backhand,3,Coated,90.7763538448452,0.8479809122136462,High,34.78307319761067,47.04820513010716,195.39996804989386,21.315168451952815,282.7028315898289,0.7330741198652734,16.45667464481,0.2925710128728454,0.2718085684974042,48.459541693173385,391.3883143527339,14.263342093498277,150.99307566819004,0.4237119875806601,82.0055959204825,0,Medium
P3980,36,Female,Pro,Left,Serve,1,Non-Coated,116.58402372775332,0.6664823387730147,Dry,33.13661569355037,84.17059401233047,262.4531633280295,32.01382135944573,290.5811560630399,0.6290596583465011,16.205670836011482,0.6250880966492979,0.5293190166015307,26.496985172404692,288.5313692053062,15.495510653645049,119.99506599803534,0.6842239218242823,77.49977844205105,0,Medium
P3981,39,Male,Beginner,Left,Serve,1,Non-Coated,78.76436280210416,0.8745523749458903,Dry,24.44604243299925,40.23858492150889,182.17192465074314,27.765987003798518,306.4723002605548,0.8719536848538245,19.922647397260395,0.3082725947892087,0.39221203825152745,34.127393573387764,250.38908799421296,20.147613096708966,146.97263732451893,0.40425808014226083,72.49534112218402,0,High
P3982,32,Female,Pro,Left,Forehand,5,Coated,130.29914721500404,0.7397992776976349,Dry,27.619193464985727,88.9473476651933,276.52749618407324,31.619678449094973,257.86529956986755,0.8607076499920473,25.511503408607,0.3774097958505209,0.5831578582530472,15.64574592536009,395.7792044191998,16.50963605219477,154.13825471721026,0.6308603352775558,77.12040771214262,0,Low
P3983,21,Male,Beginner,Right,Forehand,4,Non-Coated,77.71504637404486,0.7374907513779128,Moderate,23.462609198708666,48.38227401815471,216.45572361673104,25.67751926401381,322.80654752852814,0.7715808570704012,25.176694856355766,0.486375821875082,0.25572358153682917,28.520739232563635,322.5574465015436,10.574402275285033,111.34937253047508,0.5732230520794741,62.436948366428624,0,Medium
P3984,29,Male,Pro,Right,Forehand,2,Non-Coated,77.67696771756363,0.7847836345141153,High,27.71755878355002,77.10556793069412,194.06538606364154,29.934044370457837,280.9844699354277,0.7582057383579787,24.418209661869682,0.455706552504356,0.22142591291558117,46.631382067432064,381.8125556034643,15.002389334159812,108.28947199924424,0.25346241401567604,63.4095420026915,0,High
P3985,23,Female,Beginner,Left,Backhand,5,Non-Coated,64.50367344245117,0.6692996037851395,High,30.249985172349273,41.996235352158024,199.7386744867436,11.249071968804405,261.340490234585,0.7621986167868096,26.618266540864017,0.532910314865759,0.5380319623078496,47.29652292536257,360.15144213992573,14.656357863700498,186.85210077426274,0.27949043825780456,65.77312883790675,0,Low
P3986,36,Female,Beginner,Left,Backhand,2,Coated,115.22558976218932,0.8035153498174971,Dry,21.282816391894816,61.571444952154636,295.5761278210081,34.14395660874196,307.8885043604852,0.6131133725363701,18.485670797996015,0.2971574147755273,0.34479421813558575,31.85718637208393,276.85280939973325,20.798677398633934,157.69400114441976,0.21874226871509767,82.13759552499965,0,High
P3987,21,Female,Beginner,Left,Forehand,2,Coated,48.42459501587658,0.662148785921942,High,33.051758072109074,71.51568411570688,272.85965014209967,12.886439011329006,339.10632974079306,0.7288857384797611,24.507666672709256,0.4620244643529276,0.3828680768817158,40.743581639678496,376.79031037300933,13.664942615385863,117.3287814618023,0.2175836045351196,71.32438256764387,1,Low
P3988,32,Female,Intermediate,Left,Backhand,2,Non-Coated,79.93605944732442,0.689138590485575,Moderate,28.90618802669875,43.5113728796542,208.54463680036804,8.661574733235955,321.80024656662016,0.644976393480373,24.570563186559614,0.583874579720142,0.40471760232485265,10.128708120863505,257.66175316594087,10.77631844558128,146.09221899521145,0.5022258375571284,69.40458761771472,0,Low
P3989,26,Female,Pro,Right,Backhand,3,Non-Coated,69.3579820764519,0.7861462028775699,Moderate,34.844043478655024,62.16467644499619,295.6159492155533,22.331799123495685,339.5997166982591,0.6646773267712078,24.81503269192671,0.3937534773771819,0.5300666911944389,31.26021824557247,326.1337280385237,14.257855152098017,164.88881907351407,0.23850196382456784,85.21943531004098,1,Medium
P3990,22,Male,Beginner,Right,Serve,5,Coated,65.22691986115566,0.6824571854554835,Dry,20.38387260874255,55.15682015551113,196.81412047950522,27.221631096025906,239.89021430453138,0.9367408480398487,23.916804525830514,0.6859471991940309,0.23040015230293442,39.29877183175378,288.11698057664205,10.52677126957181,82.71551012127985,0.2680966597684599,83.8733320023829,0,High
P3991,30,Female,Intermediate,Left,Backhand,3,Coated,46.708164889133535,0.6199909429408212,Dry,32.47247526647348,64.91218059835964,268.023265428173,27.34329772476316,217.7769456330062,0.6916248233370792,18.322843392563904,0.4889747164463672,0.42044970683568295,23.194690975693018,304.2379315316729,19.98749593204898,190.37989475520294,0.3221709733473489,73.52938706013785,0,High
P3992,35,Male,Beginner,Left,Serve,4,Coated,60.942142729728786,0.8551655105714273,Moderate,31.879445723818215,65.2288267984574,258.80875522228166,17.15928681921343,280.1524325238279,0.7692687410661494,28.71448347143158,0.5374132789093244,0.37222729567385004,46.04623524863583,363.55424925588807,17.08248276900445,166.06769817902762,0.4766607563020079,97.4874984313901,0,Medium
P3993,22,Male,Intermediate,Right,Forehand,4,Non-Coated,89.08688512185716,0.8727543832778601,Moderate,21.992787680600486,79.26158029211544,278.5772126862692,28.353459582835594,206.66456372630134,0.9107273677182353,29.640069427985658,0.42954386982747716,0.33611212283898106,41.18511089458683,352.50752334209193,15.632514478923952,127.07049664736012,0.3144724420224604,75.92707346380837,1,High
P3994,33,Male,Beginner,Left,Backhand,1,Coated,95.41156007940923,0.769355867432607,Moderate,25.0295845262511,46.17522642224488,225.8038464807847,30.74912146806891,301.1884653381884,0.7447219843772757,25.33780068629909,0.6289254219763674,0.33925248825710314,40.78789208661708,316.0125287211326,14.318140476835064,191.8715293944325,0.39795463267923337,67.58185107705705,1,High
P3995,36,Male,Beginner,Right,Serve,1,Coated,69.64551411687727,0.8339027699192487,Dry,33.27194304566259,44.13598005237332,228.22025499729318,24.47031704408259,236.00022848983318,0.785016348866709,21.66119575960831,0.4257434619983439,0.5721363018343153,10.849345331974405,256.8877563973301,15.011881051950398,86.70173195851683,0.3766692316969399,95.55028954646096,0,Low
P3996,31,Male,Intermediate,Right,Backhand,1,Coated,111.52678593132238,0.8953283241711636,Moderate,27.776814426083813,60.09451166193954,254.94804221313478,18.421784194942653,268.15251326121825,0.659075704682463,23.05786162210765,0.6711401567923101,0.30724500892133066,17.355276759491826,255.98735937573193,19.45409228813024,170.50179283471135,0.3981510956397796,88.0853366007134,0,High
P3997,33,Female,Intermediate,Left,Serve,4,Non-Coated,76.93726714226722,0.7651711631369391,Dry,26.019222312008587,84.37599596882663,227.7846908358266,24.566513772487777,298.3342760808977,0.6997777873768005,16.6255727711911,0.3537452714942646,0.3818476660436738,38.54426553028995,355.3306804777979,12.160176999764918,143.15452832037772,0.6645136474351592,89.95588888330988,0,Medium
P3998,32,Female,Pro,Right,Serve,2,Coated,80.39704220745821,0.8680774251375047,Moderate,33.582446483762624,82.76347598360465,184.96210712426543,31.28022080948573,272.4642955057199,0.7771399559595711,20.45093847168916,0.6329097028760442,0.39712093909558577,32.46883284800891,392.3244350466978,10.857265152539481,159.77473764643764,0.6848492822126384,93.95858263293636,0,Medium
P3999,39,Male,Pro,Right,Backhand,2,Non-Coated,126.08867675332182,0.6757391624021217,Moderate,21.400167867155922,67.99964546407045,267.56496381740885,32.312737542599365,235.40930908498194,0.7277155201091219,29.642015309475184,0.519676586838189,0.4879455125975693,33.13857370875681,377.09007933232306,16.740699765090397,136.566882127289,0.23623650958439235,91.84741488115054,0,Medium
P4000,21,Male,Intermediate,Right,Forehand,5,Non-Coated,100.71633935673924,0.7951653525605151,High,27.096841743533844,84.43869094855535,256.91352756661524,8.850948932496461,332.05557799941346,0.6133894952282265,23.2158339391073,0.5995273347028256,0.4075946235396688,10.59240763830191,268.32760739656277,20.306874569973456,97.66769194405386,0.25525891554261204,93.91117457470278,0,High
P4001,24,Female,Pro,Right,Serve,4,Non-Coated,144.84923363134268,0.5695319132038963,Moderate,29.785611469630282,80.2671798774356,230.84553753071773,11.30476107628634,314.6802981560071,0.7402901616831521,23.409413153852505,0.21885064229646078,0.448493095609774,27.682160189665126,268.1840312951164,16.746841509478045,111.29513362753016,0.22734074383200092,69.10651269314963,0,Low
